Wdft_RegionIdentifier,Census_IsTouchEnabled,Census_IsSecureBootEnabled,IsSxsPassiveMode,Census_MDC2FormFactor,Census_OSWUAutoUpdateOptionsName,OsSuite,Census_IsPortableOperatingSystem,Census_ActivationChannel,Census_OSArchitecture,AutoSampleOptIn,Census_GenuineStateName,Census_IsPenCapable,Processor,ProductName,Census_PrimaryDiskTypeName,Platform,HasTpm,MachineIdentifier,Census_HasOpticalDiskDrive,SkuEdition,IsBeta,OsPlatformSubRelease,Census_FlightRing,Census_OSInstallTypeName,Census_DeviceFamily,SmartScreen,HasDetections
10.0,0,0,0,Notebook,FullAuto,768,0,OEM:NONSLP,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,22f634f0b27dfbe6c6959ea005d44ddc,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
11.0,0,0,0,Notebook,UNKNOWN,256,0,Volume:GVLK,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,93e7c40caf6e41f68e3d38a7c95fb3cc,0,Pro,0,rs1,Retail,IBSClean,Windows.Desktop,RequireAdmin,1
7.0,0,0,0,Desktop,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,03fe1a55ec25a431ef0c4c56dfcc325e,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
15.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,904dc05507f1b6eb2d7f9bd67be09aa5,0,Home,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,0
1.0,0,0,0,Notebook,UNKNOWN,256,0,Volume:GVLK,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,739b5256df4eab6f437216f77493cce3,0,Pro,0,th1,NOT_SET,IBSClean,Windows.Desktop,RequireAdmin,0
15.0,0,1,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,ba13e3ed6eca63bb7953d08f37359bf7,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
7.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,e532f6c708724e22ee5a83c7c2fb7e49,0,Home,0,rs3,Retail,Update,Windows.Desktop,RequireAdmin,0
11.0,0,0,0,Desktop,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,UNKNOWN,windows10,1,962e748642fe4c0d422c78b7ef89ad73,0,Home,0,rs4,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
11.0,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,6fb143868d731880ade4a73e7e05a7ce,1,Home,0,rs4,Retail,Update,Windows.Desktop,RequireAdmin,0
10.0,0,1,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows8,1,4a5589786fa2e67f5b59e1fdbb4e363e,0,Home,0,windows8.1,Retail,Update,Windows.Desktop,RequireAdmin,1
3.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,748ac1a3bc0d0440dc629d0403873f25,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
10.0,0,0,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,a3b927efe03c2b4395c745381c721c1b,0,Home,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
1.0,0,0,0,Notebook,Notify,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,f77faf085b65ad8da9bcdbe70d0c95a2,0,Pro,0,rs2,Retail,Update,Windows.Desktop,ExistsNotSet,1
11.0,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,82e39a62f25764a002c585be03cfb6f7,0,Pro,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
15.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0b1908a7b2d2925aa79e824c168e8660,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
1.0,0,0,0,Notebook,FullAuto,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,52c7736d0fbf8208831250935759c349,0,Pro,0,rs4,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
10.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,ddc817b52b1b9090f25c146bc5919f2b,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
11.0,1,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,e2127f2837569d8d5947fe0a62205797,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
8.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,73194d78b26869b7d93ed0288ef59eac,0,Home,0,th2,Retail,Update,Windows.Desktop,RequireAdmin,0
10.0,0,0,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,4c79e3e2fe4c2b54e1fb35b1c943fe0c,1,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,Off,0
10.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,058f3545f8563e7c5240f696a33a313d,0,Home,0,rs2,Retail,Reset,Windows.Desktop,ExistsNotSet,1
15.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,324d9a2858df5f1b90d52b55566d72d6,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
10.0,0,0,0,Notebook,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,9bf6d06d0e117a072fd51d0af05e5b47,0,Pro,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,1
11.0,0,0,0,Desktop,FullAuto,256,0,Volume:GVLK,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,828275296531eea0af21706c46149156,0,Pro,0,rs4,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
3.0,0,0,0,Notebook,FullAuto,768,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,HDD,windows10,1,df10284703ec8671589e28b6b9102828,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
6.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,7976f3f8a09b42aa88cd618f1e4d6f7c,0,Home,0,th2,Retail,Other,Windows.Desktop,RequireAdmin,0
15.0,0,1,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,b7ec15e64ded3412fde1361037e45580,1,Home,0,rs3,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
3.0,0,0,0,Desktop,FullAuto,256,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,UNKNOWN,windows10,1,80331bb6d3a37885bb66293aa7b7ecc9,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
8.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows8,1,e3d4c5a3cd43ca8ef8cffca9db70d1e8,0,Home,0,windows8.1,Retail,Upgrade,Windows.Desktop,RequireAdmin,1
1.0,0,0,0,PCOther,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,8c6a397ce62e03110afbb130d7244f96,0,Home,0,rs2,Retail,Other,Windows.Desktop,ExistsNotSet,1
10.0,0,0,0,PCOther,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,3689e68c7272ab4183dc45f71fbb9f14,0,Home,0,rs1,Retail,Reset,Windows.Desktop,RequireAdmin,0
2.0,1,1,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,1,x64,win8defender,SSD,windows10,1,6284611dddff87c2bb920da163e7d734,0,Pro,0,rs3,Retail,Other,Windows.Desktop,ExistsNotSet,1
15.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,9938e19aae1ebaeae1163d9cee356ae0,0,Home,0,th2,Retail,Update,Windows.Desktop,ExistsNotSet,1
6.0,1,1,0,Convertible,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,be68cb311fbf608756d23c084bd62103,0,Home,0,rs4,Retail,Other,Windows.Desktop,ExistsNotSet,0
7.0,0,0,1,Notebook,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,99c6e8d0c6e7d0aa3050aa94e06e638d,1,Pro,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
1.0,1,1,0,AllInOne,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows8,1,de7154ebcdec652cde88e17c64c1c68c,0,Pro,0,windows8.1,Retail,Update,Windows.Desktop,RequireAdmin,1
8.0,1,1,0,Convertible,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,bcaeab6d7458f21417a577a96d02ad1d,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
10.0,1,1,0,LargeTablet,Notify,768,0,OEM:DM,x86,0,IS_GENUINE,0,x86,win8defender,SSD,windows10,1,da1f38da5292d645b77edfbea9f90b47,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
10.0,0,0,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,c11b54567499c0cd74298625c76ab4dc,1,Pro,0,rs3,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
3.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,ac059f6dfe4ef37be3df2acb74be40e7,1,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
7.0,1,1,0,Detachable,Notify,256,0,OEM:DM,amd64,0,IS_GENUINE,1,x64,win8defender,SSD,windows10,1,ab8402f7e5d8ddcb27aa7935506c7f50,0,Pro,0,rs4,Unknown,UUPUpgrade,Windows.Desktop,RequireAdmin,0
3.0,0,1,0,Desktop,Notify,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,85c4d4ae2f1effd121107f05d7afd446,0,Pro,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
10.0,1,1,0,Convertible,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,1,x64,win8defender,SSD,windows10,1,41263e64d182956887bb388c4fe6f304,0,Home,0,rs4,Retail,Upgrade,Windows.Desktop,ExistsNotSet,0
11.0,1,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,d63634c6b757d76bb41941f1685ca61f,0,Home,0,rs3,Retail,Other,Windows.Desktop,ExistsNotSet,0
3.0,0,0,0,AllInOne,FullAuto,768,0,OEM:DM,x86,0,IS_GENUINE,0,x86,win8defender,SSD,windows10,1,da5c0c5db1d8ae31134338ab2d3be446,0,Home,0,rs4,Retail,Refresh,Windows.Desktop,RequireAdmin,0
12.0,0,0,0,Desktop,Notify,256,0,Retail,amd64,0,UNKNOWN,0,x64,win8defender,UNKNOWN,windows10,1,8d7ccb871e2f76470233ce3150cfa657,0,Pro,0,rs3,Unknown,Upgrade,Windows.Desktop,RequireAdmin,1
3.0,1,1,0,Detachable,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,5dd30780a6019d3504f99b81f481299f,0,Home,0,rs2,Retail,Other,Windows.Desktop,ExistsNotSet,0
11.0,0,0,0,Notebook,UNKNOWN,256,0,Volume:GVLK,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,f0fdb98c29beeb7d707634646f1e2a2f,0,Pro,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
4.0,0,0,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,42221330880777603d14d248da985b53,0,Home,0,rs2,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
1.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows8,1,930277e51b4d0a2a710a9eaf04e505bc,0,Home,0,windows8.1,Retail,Update,Windows.Desktop,RequireAdmin,0
11.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,ad3b029fecd622099ce6f0612de1e80d,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
11.0,0,0,0,Desktop,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,b16edc2bdc88cc1ef6b7633ea70d674a,0,Pro,0,rs2,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
15.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,4cc43a896111cc1f7ee81e38248f1e58,0,Home,0,rs3,Retail,Reset,Windows.Desktop,ExistsNotSet,0
10.0,0,0,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,f4377231b02a76aa140ee8d477de2c85,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,ExistsNotSet,0
5.0,1,1,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,a1c4ad2b154129ddef6e70508e59ae9f,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,ExistsNotSet,0
3.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,e5490b95103e3ad0ced340ece61dd690,0,Home,0,rs3,Retail,Other,Windows.Desktop,ExistsNotSet,1
1.0,0,0,0,Desktop,FullAuto,256,0,Volume:GVLK,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,c1926a38430f449be907ba3937a3b3ec,0,Pro,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
11.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,OFFLINE,0,x64,win8defender,SSD,windows10,1,513416d35a4fa24b9771de98055899d5,0,Home,0,rs1,Unknown,Other,Windows.Desktop,RequireAdmin,1
2.0,0,1,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,5f5fb1258025cdbb5278407f3c7a4e94,0,Home,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,1
10.0,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,167c841758a15f16274c299682aed17d,0,Pro,0,rs4,Retail,Update,Windows.Desktop,RequireAdmin,1
15.0,1,1,0,Detachable,Notify,256,0,Retail,amd64,0,IS_GENUINE,1,x64,win8defender,SSD,windows10,1,0f4465d4b444743f6f65c85597197bce,0,Pro,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
11.0,1,1,0,Detachable,Notify,256,0,OEM:DM,amd64,0,IS_GENUINE,1,x64,win8defender,SSD,windows10,1,7689bfda0d89996ffef11521065e9648,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
5.0,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,c04a53a4a992b42eb8fcc4cadc07b738,0,Pro,0,rs4,Retail,Other,Windows.Desktop,ExistsNotSet,1
3.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,2fc7497483aeac6164b30d539fb3dce2,0,Home,0,rs4,Retail,Refresh,Windows.Desktop,RequireAdmin,1
11.0,0,0,0,Notebook,Notify,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0a2d4f62313b2e50b45393ea1eb1dc11,1,Pro,0,rs2,Retail,Update,Windows.Desktop,RequireAdmin,0
10.0,1,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0937318e5165eb4e1be17ddb61047426,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
10.0,0,0,0,Convertible,UNKNOWN,768,0,Retail,x86,0,INVALID_LICENSE,0,x86,win8defender,HDD,windows10,1,e86ddece64b66d5d233f34a7278be13b,0,Home,0,rs1,Retail,IBSClean,Windows.Desktop,RequireAdmin,0
10.0,1,0,0,AllInOne,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,654e1c8a659db07f69db33a630a7c868,0,Pro,0,rs4,Retail,Upgrade,Windows.Desktop,Off,1
13.0,0,0,0,Desktop,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows8,1,79a63122f3e2ee58fbd0b46d1bdc0379,0,Home,0,windows8.1,Retail,Update,Windows.Desktop,RequireAdmin,1
11.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,9b62de275d0eaa5e7dc9a034a75b298d,0,Home,0,th2,Retail,Update,Windows.Desktop,RequireAdmin,1
10.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,97ac8cd701a3f15772885948ba2fe364,0,Home,0,rs2,Retail,Other,Windows.Desktop,ExistsNotSet,1
7.0,1,1,0,Detachable,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,1,x64,win8defender,SSD,windows10,1,26ee1a70704930b664b79777dce0f18f,0,Home,0,rs2,Retail,Update,Windows.Desktop,RequireAdmin,1
7.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,ee5f916ae14c33240828f288899931f0,0,Home,0,rs1,Retail,IBSClean,Windows.Desktop,RequireAdmin,0
12.0,1,0,0,Desktop,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,mse,Unspecified,windows7,0,dafe7fd972110808d2f2a15cad4ef406,1,Invalid,0,windows7,Retail,Update,Windows.Desktop,ExistsNotSet,1
13.0,1,1,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,e0f23a377aefbd52a8811c5ecce2e5c9,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,1
15.0,0,1,0,Desktop,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,7d389edc99f07393784b69b73fdf0dc7,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
15.0,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0cecdaa29fcb1a1a04c1ba5885b710e1,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,1
11.0,1,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,c47b6a6b519767a5faa3a31ea4201e03,0,Pro,0,rs2,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
1.0,0,1,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,f5361ecbecda15fb00f0c1bb0df94a73,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
3.0,0,0,0,Desktop,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,e526c245ad41b2d9bc41729bd389a36c,0,Pro,0,rs2,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
11.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,b370dee71b03403e077d42515fd4e962,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
4.0,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,29307f54507d96cfded62e9d86c8af26,0,Pro,0,rs4,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
9.0,0,1,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,140c1bc381f15fe98c8962909e3b6b50,0,Home,0,rs2,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
3.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,03b15ebc423cebea49d7df10528b143d,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
11.0,1,1,0,Convertible,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,1,x64,win8defender,HDD,windows10,1,9e8d79ecf1d0feb05a928b67c6828e3b,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
1.0,0,0,0,Notebook,Notify,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,9f30cf276da415665e21cae8eb60707b,0,Pro,0,rs3,Retail,Update,Windows.Desktop,ExistsNotSet,1
10.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,ea029bd1aef4bdd98f13349f10efbd92,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
3.0,1,0,0,LargeTablet,Notify,768,0,OEM:DM,x86,0,IS_GENUINE,0,x86,win8defender,SSD,windows10,1,a102b5f694c637dcb4ec5adde33501d3,0,Home,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,1
3.0,0,0,0,Desktop,FullAuto,256,0,OEM:NONSLP,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,759b6c6829621a40c075a7ac8bdff9a4,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
1.0,1,1,1,Convertible,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,a8deb3f4f8f82997e89c7a50a81c35dd,0,Home,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,1
10.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,024487f24cd69d4303e5bfd1e9484b41,0,Home,0,rs4,Retail,Other,Windows.Desktop,ExistsNotSet,0
11.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,87ca9489106a34a8ab8ce9ca59905c85,0,Home,0,rs4,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
10.0,1,1,0,Detachable,Notify,768,0,OEM:DM,x86,0,IS_GENUINE,0,x86,win8defender,SSD,windows10,1,ac9822cc0251d2ed803dd4a306619f70,0,Home,0,th2,Retail,Other,Windows.Desktop,RequireAdmin,1
6.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,1d9f129a9d0abd92d8ef5a7c17d03600,0,Home,0,rs4,Retail,Clean,Windows.Desktop,ExistsNotSet,1
3.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,dd537ae766a8e74b0909e77889d6dc1e,0,Home,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,1
11.0,1,1,0,AllInOne,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,1ce542440c70ad9ce79b5bca2ba1a9ca,0,Pro,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,1
7.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,83f343d75db475fe7f6447163a183ff3,0,Home,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
11.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,87a9d5d7b6b750e688bcd526cd2bdd1a,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
11.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,b39a76598d68ea6392b1fd537f968f77,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
15.0,0,0,1,Notebook,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,51767537b0edaa7b382bca9bb628c413,0,Pro,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
1.0,0,0,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,a3c37bf94811ea5512c4eaeb803c66b4,1,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
15.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,18e8355a1cc97c7ca6b60bc653646e18,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
12.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,b4f5ca5a5a3fcc661a0a1f2f87df5dfc,0,Home,0,rs3,Unknown,UUPUpgrade,Windows.Desktop,RequireAdmin,0
4.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,ecf5bdc2375b351ec13728168c3be306,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,1
3.0,0,0,0,Notebook,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,98adde8abc75737f5448a3fd838d784f,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
